# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.project.serializers.load.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1754983170611000000,1754983170755000000,0
jps.reload.project.entities.ms,1754983170611000000,1754983170755000000,0
jps.storage.jps.conf.reader.load.component.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.instances.count,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1754983170611000000,1754983170755000000,0
jps.module.iml.entities.serializer.load.entities.ms,1754983170611000000,1754983170755000000,0
jps.facet.change.listener.before.change.events.ms,1754983170611000000,1754983170755000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1754983170611000000,1754983170755000000,0
jps.facet.change.listener.init.bridge.ms,1754983170611000000,1754983170755000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1754983170611000000,1754983170755000000,0
jps.module.iml.entities.serializer.save.entities.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1754983170611000000,1754983170755000000,0
jps.global.initialize.library.bridges.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1754983170611000000,1754983170755000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1754983170611000000,1754983170755000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1754983170611000000,1754983170755000000,0
jps.app.storage.content.reader.load.component.ms,1754983170611000000,1754983170755000000,0
jps.facet.change.listener.process.change.events.ms,1754983170611000000,1754983170755000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1754983170611000000,1754983170755000000,0
jps.global.get.libraries.ms,1754983170611000000,1754983170755000000,0
workspaceModel.global.updates.count,1754983170611000000,1754983170755000000,0
workspaceModel.moduleBridge.update.option.ms,1754983170611000000,1754983170755000000,0
jps.library.entities.serializer.load.entities.ms,1754983170611000000,1754983170755000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1754983170611000000,1754983170755000000,0
workspaceModel.do.save.caches.ms,1754983170611000000,1754983170755000000,0
workspaceModel.init.bridges.ms,1754983170611000000,1754983170755000000,0
workspaceModel.cachedValueWithParameters.clear.count,1754983170611000000,1754983170755000000,0
workspaceModel.cachedValue.clear.count,1754983170611000000,1754983170755000000,0
workspaceModel.on.changed.ms,1754983170611000000,1754983170755000000,0
workspaceModel.cachedValue.from.cache.count,1754983170611000000,1754983170755000000,0
workspaceModel.to.snapshot.ms,1754983170611000000,1754983170755000000,0
workspaceModel.updates.precise.ms,1754983170611000000,1754983170755000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1754983170611000000,1754983170755000000,0
workspaceModel.full.replace.project.model.ms,1754983170611000000,1754983170755000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1754983170611000000,1754983170755000000,0
workspaceModel.updates.count,1754983170611000000,1754983170755000000,0
workspaceModel.pre.handlers.ms,1754983170611000000,1754983170755000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1754983170611000000,1754983170755000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1754983170611000000,1754983170755000000,0
workspaceModel.workspaceFileIndexData.init.ms,1754983170611000000,1754983170755000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1754983170611000000,1754983170755000000,0
workspaceModel.initializing.ms,1754983170611000000,1754983170755000000,0
workspaceModel.check.recursive.update.ms,1754983170611000000,1754983170755000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1754983170611000000,1754983170755000000,0
workspaceModel.cachedValue.total.get.count,1754983170611000000,1754983170755000000,0
workspaceModel.cachedValue.calculated.count,1754983170611000000,1754983170755000000,0
workspaceModel.collect.changes.ms,1754983170611000000,1754983170755000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1754983170611000000,1754983170755000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1754983170611000000,1754983170755000000,0
workspaceModel.updates.ms,1754983170611000000,1754983170755000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1754983170611000000,1754983170755000000,0
workspaceModel.loading.total.ms,1754983170611000000,1754983170755000000,0
workspaceModel.on.before.changed.ms,1754983170611000000,1754983170755000000,0
workspaceModel.replace.project.model.ms,1754983170611000000,1754983170755000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1754983170611000000,1754983170755000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1754983170611000000,1754983170755000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1754983170611000000,1754983170755000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1754983170611000000,1754983170755000000,0
workspaceModel.workspaceFileIndexData.instances.count,1754983170611000000,1754983170755000000,0
workspaceModel.loading.from.cache.ms,1754983170611000000,1754983170755000000,0
workspaceModel.update.unloaded.entities.ms,1754983170611000000,1754983170755000000,0
VFS.fileByIdCache.misses,1754983170611000000,1754983170755000000,0
VFS.fileByIdCache.hits,1754983170611000000,1754983170755000000,0
VFS.invertedFileNameIndex.requests,1754983170611000000,1754983170755000000,0
VFS.fileChildByName,1754983170611000000,1754983170755000000,0
cacheStateStorage.get.duration,1754983170611000000,1754983170755000000,0
cacheStateStorage.get.counter,1754983170611000000,1754983170755000000,0
cacheStateStorage.set.counter,1754983170611000000,1754983170755000000,0
cacheStateStorage.set.duration,1754983170611000000,1754983170755000000,0
AWTEventQueue.dispatchTimeTotalNS,1754983170611000000,1754983170755000000,124750
NonBlockingReadAction.finalizedExecutionTimeUs,1754983170611000000,1754983170755000000,0
NonBlockingReadAction.failedExecutionsCount,1754983170611000000,1754983170755000000,0
NonBlockingReadAction.finalizedExecutionsCount,1754983170611000000,1754983170755000000,0
NonBlockingReadAction.failedExecutionTimeUs,1754983170611000000,1754983170755000000,0
writeAction.wait.ms,1754983170611000000,1754983170755000000,0
writeAction.max.wait.ms,1754983170611000000,1754983170755000000,1
writeAction.count,1754983170611000000,1754983170755000000,0
writeAction.median.wait.ms,1754983170611000000,1754983170755000000,0
DiskQueryRelay.tasksExecuted,1754983170611000000,1754983170755000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1754983170611000000,1754983170755000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1754983170611000000,1754983170755000000,0
DiskQueryRelay.tasksRequested,1754983170611000000,1754983170755000000,0
